ticker,code,earnings_date,reported_eps,eps_estimate,surprise_pct,source
2296.T,2296,2025-11-03 22:00:00,55.19,83.68,-34.05,yfinance
2296.T,2296,2025-08-03 23:00:00,112.39,66.03,70.21,yfinance
2296.T,2296,2025-05-01 20:00:00,14.68,12.98,13.12,yfinance
2296.T,2296,2025-02-05 22:00:00,105.77,130.92,-19.21,yfinance
2296.T,2296,2024-10-31 23:00:00,58.3,40.55,43.76,yfinance
2296.T,2296,2024-07-31 20:00:00,52.13,49.37,5.59,yfinance
2296.T,2296,2024-05-01 23:00:00,3.44,16.43,-79.06,yfinance
2296.T,2296,2024-02-05 22:00:00,136.55,130.75,4.44,yfinance
2296.T,2296,2023-11-01 23:00:00,74.3,46.89,58.47,yfinance
2296.T,2296,2023-02-02 19:00:00,118.9,61.0,94.92,yfinance
2296.T,2296,2022-11-07 19:00:00,99.6,93.0,7.1,yfinance
2296.T,2296,2022-02-07 19:00:00,115.65,119.5,-3.22,yfinance
2296.T,2296,2021-08-05 20:00:00,100.9,66.5,51.73,yfinance
2296.T,2296,2021-02-08 19:00:00,124.85,108.5,15.07,yfinance
2296.T,2296,2020-08-05 20:00:00,62.1,35.5,74.93,yfinance
2296.T,2296,2020-02-04 19:00:00,78.8,83.0,-5.06,yfinance
2296.T,2296,2019-11-05 19:00:00,58.5,56.5,3.54,yfinance
2296.T,2296,2019-02-03 19:00:00,81.25,117.0,-30.56,yfinance
2296.T,2296,2018-02-05 19:00:00,101.3,125.0,-18.96,yfinance
2296.T,2296,2017-11-08 19:00:00,75.45,93.5,-19.3,yfinance
2305.T,2305,2015-11-09 19:00:00,16.64,16.96,-1.89,yfinance
2305.T,2305,2015-05-10 20:00:00,-44.6,-36.52,-22.14,yfinance
2305.T,2305,2015-02-09 19:00:00,158.14,149.3,5.92,yfinance
2305.T,2305,2014-11-09 19:00:00,22.15,19.11,15.88,yfinance
2305.T,2305,2014-08-10 20:00:00,-24.86,16.41,-251.48,yfinance
2305.T,2305,2014-05-11 20:00:00,-52.47,-30.66,-71.14,yfinance
2305.T,2305,2014-02-09 19:00:00,124.73,196.13,-36.4,yfinance
2315.T,2315,2007-11-14 03:00:00,58.02,102.98,-43.66,yfinance
2315.T,2315,2007-08-14 03:00:00,47.29,18.17,160.26,yfinance
2317.T,2317,2026-02-05 02:00:00,8.68,8.08,7.36,yfinance
2317.T,2317,2025-05-13 03:00:00,7.13,8.66,-17.68,yfinance
2317.T,2317,2025-02-05 19:00:00,6.09,6.88,-11.46,yfinance
2317.T,2317,2024-10-31 03:00:00,5.22,6.1,-14.41,yfinance
2317.T,2317,2024-05-13 03:00:00,6.17,5.17,19.34,yfinance
2317.T,2317,2024-02-06 02:00:00,4.82,4.41,9.28,yfinance
2317.T,2317,2023-10-25 20:00:00,4.53,4.98,-9.07,yfinance
2317.T,2317,2023-05-10 20:00:00,6.22,4.77,30.4,yfinance
2317.T,2317,2023-02-01 19:00:00,4.71,5.21,-9.67,yfinance
2317.T,2317,2022-10-26 20:00:00,4.64,4.11,12.91,yfinance
2317.T,2317,2022-05-11 03:00:00,4.72,4.25,11.02,yfinance
2317.T,2317,2022-02-02 19:00:00,4.25,3.77,12.7,yfinance
2317.T,2317,2021-05-10 20:00:00,2.78,3.61,-23.15,yfinance
2317.T,2317,2021-02-03 19:00:00,3.58,3.56,0.49,yfinance
2317.T,2317,2020-10-29 03:00:00,3.27,3.39,-3.82,yfinance
2317.T,2317,2020-07-30 03:00:00,3.22,2.72,18.43,yfinance
2317.T,2317,2020-05-12 03:00:00,4.05,3.64,11.06,yfinance
2317.T,2317,2020-02-04 02:00:00,3.14,3.79,-17.22,yfinance
2317.T,2317,2019-10-23 20:00:00,3.72,3.41,8.98,yfinance
2317.T,2317,2019-07-25 03:00:00,3.16,3.1,1.73,yfinance
2317.T,2317,2019-05-09 03:00:00,3.06,3.1,-1.39,yfinance
2317.T,2317,2019-02-04 02:00:00,3.32,3.19,4.2,yfinance
2317.T,2317,2018-10-24 20:00:00,2.96,2.7,9.35,yfinance
2317.T,2317,2018-07-25 20:00:00,2.42,1.88,28.7,yfinance
2327.T,2327,2026-01-30 01:00:00,49.8,43.78,13.75,yfinance
2327.T,2327,2025-10-29 20:00:00,37.69,37.21,1.29,yfinance
2327.T,2327,2025-07-30 02:00:00,27.93,34.48,-19.0,yfinance
2327.T,2327,2025-04-28 02:00:00,36.34,41.65,-12.75,yfinance
2327.T,2327,2025-02-03 19:00:00,44.9,38.13,17.76,yfinance
2327.T,2327,2024-10-29 02:00:00,37.19,33.09,12.4,yfinance
2327.T,2327,2024-07-29 20:00:00,29.41,24.61,19.5,yfinance
2327.T,2327,2024-04-25 20:00:00,47.86,43.4,10.28,yfinance
2327.T,2327,2024-02-01 19:00:00,32.7,32.86,-0.48,yfinance
2327.T,2327,2023-10-26 20:00:00,29.94,30.37,-1.45,yfinance
2327.T,2327,2023-07-27 20:00:00,21.99,26.51,-17.08,yfinance
2327.T,2327,2023-04-27 20:00:00,37.72,32.72,15.27,yfinance
2327.T,2327,2023-02-02 19:00:00,31.16,31.42,-0.84,yfinance
2327.T,2327,2022-11-03 20:00:00,27.57,30.47,-9.52,yfinance
2327.T,2327,2022-08-01 20:00:00,23.79,28.16,-15.52,yfinance
2327.T,2327,2022-04-27 20:00:00,28.31,29.71,-4.71,yfinance
2327.T,2327,2022-01-31 19:00:00,30.42,24.82,22.54,yfinance
2327.T,2327,2021-10-28 20:00:00,25.12,27.42,-8.38,yfinance
2327.T,2327,2021-07-29 20:00:00,25.32,20.22,25.22,yfinance
2327.T,2327,2021-04-27 20:00:00,27.2,25.11,8.34,yfinance
2327.T,2327,2021-01-28 19:00:00,22.32,28.35,-21.29,yfinance
2327.T,2327,2020-10-26 20:00:00,26.26,21.04,24.78,yfinance
2327.T,2327,2020-07-29 20:00:00,17.03,21.58,-21.07,yfinance
2327.T,2327,2020-04-27 20:00:00,35.15,30.65,14.67,yfinance
2331.T,2331,2024-01-30 19:00:00,13.16,12.2,7.87,yfinance
2331.T,2331,2023-01-30 19:00:00,11.9,13.64,-12.79,yfinance
2331.T,2331,2022-10-27 22:00:00,10.49,13.32,-21.28,yfinance
2331.T,2331,2022-05-13 00:00:00,11.51,16.52,-30.3,yfinance
2331.T,2331,2022-01-28 00:00:00,13.91,12.44,11.78,yfinance
2331.T,2331,2021-10-28 22:00:00,19.75,12.06,63.8,yfinance
2331.T,2331,2021-05-10 20:00:00,17.97,15.78,13.89,yfinance
2331.T,2331,2021-01-28 19:00:00,11.77,13.04,-9.75,yfinance
2331.T,2331,2020-10-29 20:00:00,10.78,11.06,-2.51,yfinance
2331.T,2331,2020-01-30 19:00:00,11.85,11.26,5.22,yfinance
2331.T,2331,2019-07-30 20:00:00,8.98,7.45,20.62,yfinance
2331.T,2331,2019-05-09 20:00:00,16.63,14.19,17.21,yfinance
2331.T,2331,2019-01-31 00:00:00,9.95,12.74,-21.93,yfinance
2331.T,2331,2018-10-30 22:00:00,10.57,11.55,-8.43,yfinance
2331.T,2331,2018-08-01 01:00:00,6.84,9.41,-27.27,yfinance
2331.T,2331,2018-05-07 20:00:00,12.78,13.56,-5.78,yfinance
2331.T,2331,2018-01-31 00:00:00,9.58,10.78,-11.17,yfinance
2331.T,2331,2017-10-30 22:00:00,9.28,10.6,-12.45,yfinance
2331.T,2331,2017-01-30 19:00:00,9.17,10.94,-16.22,yfinance
2331.T,2331,2016-10-28 07:00:00,8.73,9.36,-6.73,yfinance
2331.T,2331,2014-05-07 20:00:00,7.04,7.64,-7.88,yfinance
2331.T,2331,2012-05-07 20:00:00,2.64,2.64,0.08,yfinance
2331.T,2331,2012-01-30 19:00:00,-0.63,1.88,-133.3,yfinance
2331.T,2331,2011-10-30 20:00:00,2.72,3.64,-25.22,yfinance
2337.T,2337,2024-01-10 19:00:00,2.45,8.7,-71.84,yfinance
2337.T,2337,2023-10-11 20:00:00,15.55,4.6,238.04,yfinance
2337.T,2337,2023-01-11 19:00:00,10.94,4.5,143.11,yfinance
2337.T,2337,2022-10-12 20:00:00,4.09,1.6,155.63,yfinance
2337.T,2337,2018-01-11 19:00:00,4.18,7.2,-41.94,yfinance
2337.T,2337,2017-10-11 20:00:00,13.28,7.1,87.04,yfinance
2337.T,2337,2017-01-12 19:00:00,1.78,7.2,-75.28,yfinance
2337.T,2337,2015-04-19 20:00:00,6.42,5.0,28.4,yfinance
2342.T,2342,2016-02-03 19:00:00,-1.17,13.24,-108.84,yfinance
2342.T,2342,2015-08-05 20:00:00,-5.28,-1.06,-399.05,yfinance
2342.T,2342,2015-05-13 20:00:00,10.7,9.65,10.89,yfinance
2342.T,2342,2015-02-04 19:00:00,0.12,-0.71,116.9,yfinance
2342.T,2342,2014-11-05 19:00:00,-2.16,-1.34,-61.68,yfinance
2342.T,2342,2014-08-06 20:00:00,-7.37,-3.4,-116.76,yfinance
2342.T,2342,2014-05-07 20:00:00,4.39,17.25,-74.55,yfinance
2342.T,2342,2014-02-05 19:00:00,0.57,-0.08,770.59,yfinance
2342.T,2342,2013-11-06 19:00:00,-2.67,-5.09,47.51,yfinance
2342.T,2342,2013-08-07 20:00:00,-10.68,-0.62,-1611.54,yfinance
2342.T,2342,2013-05-09 20:00:00,12.87,6.06,112.39,yfinance
2342.T,2342,2013-02-06 19:00:00,0.9,-0.52,273.28,yfinance
2342.T,2342,2012-11-07 19:00:00,-4.28,-0.42,-917.46,yfinance
2342.T,2342,2012-08-08 20:00:00,-7.4,-1.7,-335.02,yfinance
2342.T,2342,2012-05-10 20:00:00,-1.99,5.69,-134.97,yfinance
2353.T,2353,2017-06-06 20:00:00,1.6,2.2,-27.27,yfinance
2370.T,2370,2016-08-03 20:00:00,-3.19,-2.17,-46.73,yfinance
2370.T,2370,2016-02-04 19:00:00,-4.11,-3.41,-20.56,yfinance
2370.T,2370,2015-08-03 20:00:00,-5.29,-4.39,-20.56,yfinance
2370.T,2370,2015-05-11 20:00:00,-3.87,-4.9,21.0,yfinance
2370.T,2370,2015-02-03 19:00:00,-3.36,-2.84,-18.27,yfinance
2370.T,2370,2014-11-12 19:00:00,-10.71,-2.97,-260.97,yfinance
2370.T,2370,2014-08-04 20:00:00,-4.62,-0.84,-448.69,yfinance
2370.T,2370,2014-05-07 20:00:00,0.63,-2.75,122.79,yfinance
2370.T,2370,2014-02-04 19:00:00,-3.24,-2.25,-43.64,yfinance
2370.T,2370,2013-11-05 19:00:00,-2.77,-1.42,-94.93,yfinance
2371.T,2371,2026-02-03 21:00:00,25.28,25.52,-0.95,yfinance
2371.T,2371,2025-11-04 19:00:00,21.95,22.62,-2.95,yfinance
2371.T,2371,2025-08-05 20:00:00,25.41,22.22,14.35,yfinance
2371.T,2371,2025-05-07 22:00:00,24.95,29.39,-15.1,yfinance
2371.T,2371,2025-02-05 19:00:00,27.86,28.56,-2.44,yfinance
2371.T,2371,2024-11-05 21:00:00,24.14,24.74,-2.41,yfinance
2371.T,2371,2024-08-05 22:00:00,24.38,20.9,16.67,yfinance
2371.T,2371,2024-05-08 20:00:00,27.33,26.37,3.65,yfinance
2371.T,2371,2024-02-05 19:00:00,23.76,24.59,-3.39,yfinance
2371.T,2371,2023-11-06 21:00:00,21.21,21.55,-1.59,yfinance
2371.T,2371,2020-02-03 19:00:00,23.45,22.9,2.41,yfinance
2371.T,2371,2019-11-05 21:00:00,22.86,20.93,9.22,yfinance
2371.T,2371,2019-07-31 22:00:00,20.73,19.87,4.33,yfinance
2371.T,2371,2019-05-08 22:00:00,22.0,23.23,-5.29,yfinance
2371.T,2371,2019-02-04 19:00:00,21.1,20.89,1.02,yfinance
2371.T,2371,2018-11-05 21:00:00,19.64,18.63,5.43,yfinance
2371.T,2371,2018-08-02 02:00:00,16.84,17.76,-5.16,yfinance
2371.T,2371,2018-05-09 20:00:00,22.2,18.58,19.49,yfinance
2371.T,2371,2018-02-05 21:00:00,18.44,17.95,2.73,yfinance
2371.T,2371,2017-11-01 22:00:00,16.89,16.39,3.07,yfinance
2371.T,2371,2017-08-01 22:00:00,16.43,15.73,4.47,yfinance
2371.T,2371,2017-05-09 20:00:00,18.89,17.32,9.04,yfinance
2371.T,2371,2017-02-02 06:00:00,17.09,15.24,12.17,yfinance
2371.T,2371,2016-11-02 07:00:00,16.32,12.61,29.46,yfinance
2379.T,2379,2022-01-13 19:00:00,9.21,,,yfinance
2379.T,2379,2021-07-06 20:00:00,21.77,,,yfinance
2395.T,2395,2025-02-04 19:00:00,45.02,21.8,106.51,yfinance
2395.T,2395,2024-08-05 22:00:00,2.93,24.97,-88.27,yfinance
2395.T,2395,2024-02-01 19:00:00,19.9,41.02,-51.49,yfinance
2395.T,2395,2023-11-07 01:00:00,38.26,26.97,41.86,yfinance
2395.T,2395,2023-08-01 20:00:00,32.98,20.29,62.54,yfinance
2395.T,2395,2023-05-08 02:00:00,41.04,26.44,55.22,yfinance
2413.T,2413,2026-02-04 01:00:00,27.95,21.83,28.04,yfinance
2413.T,2413,2025-11-12 01:00:00,16.03,14.0,14.52,yfinance
2413.T,2413,2025-08-05 20:00:00,17.44,16.26,7.25,yfinance
2413.T,2413,2025-05-02 02:00:00,11.69,15.59,-25.0,yfinance
2413.T,2413,2025-02-09 19:00:00,22.46,19.97,12.46,yfinance
2413.T,2413,2024-10-30 02:00:00,8.91,13.86,-35.73,yfinance
2413.T,2413,2024-07-26 02:00:00,16.56,13.27,24.76,yfinance
2413.T,2413,2024-04-26 02:00:00,12.75,16.38,-22.16,yfinance
2413.T,2413,2024-01-31 01:00:00,19.46,22.62,-13.98,yfinance
2413.T,2413,2023-10-26 20:00:00,16.18,15.12,7.03,yfinance
2413.T,2413,2023-07-28 02:00:00,18.29,17.85,2.44,yfinance
2413.T,2413,2023-04-28 02:00:00,14.36,19.18,-25.13,yfinance
2413.T,2413,2023-02-03 01:00:00,22.38,20.42,9.6,yfinance
2413.T,2413,2022-07-26 20:00:00,17.86,16.58,7.75,yfinance
2413.T,2413,2022-04-27 02:00:00,11.31,15.02,-24.68,yfinance
2413.T,2413,2022-02-02 01:00:00,22.66,23.97,-5.48,yfinance
2413.T,2413,2021-10-27 02:00:00,36.86,42.28,-12.82,yfinance
2413.T,2413,2021-07-28 02:00:00,23.23,26.98,-13.89,yfinance
2413.T,2413,2021-04-23 02:00:00,16.37,15.07,8.66,yfinance
2413.T,2413,2021-01-29 01:00:00,17.68,17.31,2.12,yfinance
2413.T,2413,2020-10-30 02:00:00,12.15,9.77,24.42,yfinance
2413.T,2413,2020-07-29 02:00:00,9.53,8.09,17.75,yfinance
2413.T,2413,2020-05-15 02:00:00,7.44,10.53,-29.34,yfinance
2413.T,2413,2020-01-28 01:00:00,9.97,11.32,-11.95,yfinance
2432.T,2432,2026-02-05 01:00:00,-55.69,38.9,-243.16,yfinance
2432.T,2432,2025-11-10 01:00:00,106.06,64.28,64.99,yfinance
2432.T,2432,2025-08-06 20:00:00,100.54,118.31,-15.02,yfinance
2432.T,2432,2025-05-08 20:00:00,75.76,18.65,306.25,yfinance
2432.T,2432,2025-02-07 01:00:00,114.54,18.23,528.17,yfinance
2432.T,2432,2024-11-06 01:00:00,-0.46,38.6,-101.19,yfinance
2432.T,2432,2024-08-07 20:00:00,27.4,30.44,-9.97,yfinance
2432.T,2432,2024-05-07 20:00:00,22.91,-61.9,137.01,yfinance
2432.T,2432,2024-02-07 01:00:00,-346.99,-5.81,-5875.09,yfinance
2432.T,2432,2023-11-08 01:00:00,24.82,33.56,-26.05,yfinance
2432.T,2432,2023-08-09 02:00:00,41.66,41.99,-0.8,yfinance
2432.T,2432,2023-05-09 20:00:00,14.27,-9.8,245.58,yfinance
2432.T,2432,2023-02-08 01:00:00,-31.71,11.3,-380.69,yfinance
2432.T,2432,2022-11-08 01:00:00,33.95,32.3,5.09,yfinance
2432.T,2432,2022-08-10 02:00:00,60.27,9.32,546.44,yfinance
2432.T,2432,2022-02-08 01:00:00,33.87,13.35,153.64,yfinance
2432.T,2432,2021-11-09 01:00:00,70.01,50.11,39.72,yfinance
2432.T,2432,2021-08-06 02:00:00,119.81,31.09,285.31,yfinance
2432.T,2432,2021-05-06 20:00:00,30.19,9.21,227.93,yfinance
2432.T,2432,2021-02-09 01:00:00,22.6,-38.12,159.28,yfinance
2432.T,2432,2020-11-10 01:00:00,74.89,8.13,821.22,yfinance
2432.T,2432,2020-05-14 02:00:00,-0.62,-14.12,95.61,yfinance
2432.T,2432,2020-02-05 01:00:00,-384.94,10.46,-3779.47,yfinance
2432.T,2432,2019-11-06 01:00:00,16.24,26.87,-39.57,yfinance
2433.T,2433,2020-02-09 19:00:00,31.75,28.95,9.67,yfinance
2433.T,2433,2019-11-10 19:00:00,46.06,23.42,96.67,yfinance
2433.T,2433,2019-08-08 20:00:00,6.91,11.1,-37.75,yfinance
2433.T,2433,2019-05-13 20:00:00,26.23,25.14,4.34,yfinance
2433.T,2433,2019-02-07 19:00:00,27.87,26.22,6.29,yfinance
2433.T,2433,2018-11-08 19:00:00,46.62,22.04,111.52,yfinance
2433.T,2433,2018-08-06 20:00:00,26.39,11.34,132.72,yfinance
2433.T,2433,2018-05-10 20:00:00,20.66,19.15,7.89,yfinance
2433.T,2433,2018-02-04 19:00:00,27.31,23.05,18.48,yfinance
2433.T,2433,2017-11-07 19:00:00,20.2,21.44,-5.78,yfinance
2433.T,2433,2017-08-03 20:00:00,11.86,11.93,-0.59,yfinance
2433.T,2433,2017-05-11 20:00:00,19.78,21.54,-8.15,yfinance
2433.T,2433,2017-02-05 19:00:00,20.84,20.36,2.36,yfinance
2433.T,2433,2016-11-07 19:00:00,20.7,16.44,25.91,yfinance
2433.T,2433,2015-08-04 20:00:00,7.99,7.36,8.56,yfinance
2433.T,2433,2015-05-11 20:00:00,11.06,14.27,-22.49,yfinance
2433.T,2433,2015-02-04 19:00:00,17.0,15.11,12.51,yfinance
2433.T,2433,2014-11-06 19:00:00,17.79,14.55,22.27,yfinance
2433.T,2433,2014-08-04 20:00:00,7.37,6.54,12.69,yfinance
2433.T,2433,2013-02-07 19:00:00,11.52,7.47,54.16,yfinance
2433.T,2433,2012-11-08 19:00:00,10.64,5.6,90.12,yfinance
2433.T,2433,2012-08-07 20:00:00,5.69,6.24,-8.82,yfinance
2433.T,2433,2012-05-10 20:00:00,16.66,11.42,45.86,yfinance
2433.T,2433,2012-02-06 19:00:00,8.35,8.62,-3.11,yfinance
2440.T,2440,2020-02-04 19:00:00,6.55,-4.3,252.33,yfinance
2440.T,2440,2019-10-30 02:00:00,9.03,-5.34,268.97,yfinance
2440.T,2440,2019-07-31 02:00:00,1.31,-6.88,119.04,yfinance
2440.T,2440,2019-05-13 02:00:00,-3.71,2.1,-276.84,yfinance
2440.T,2440,2017-05-10 02:00:00,28.57,26.34,8.49,yfinance
2440.T,2440,2015-02-03 19:00:00,20.64,16.0,29.0,yfinance
2440.T,2440,2014-07-30 20:00:00,15.28,18.0,-15.11,yfinance
2440.T,2440,2014-02-04 19:00:00,14.96,10.0,49.55,yfinance
2440.T,2440,2013-07-30 20:00:00,11.77,7.0,68.07,yfinance
2440.T,2440,2013-01-31 19:00:00,6.25,18.22,-65.72,yfinance
2440.T,2440,2012-07-29 20:00:00,11.8,19.26,-38.72,yfinance
2440.T,2440,2012-02-02 19:00:00,11.4,17.39,-34.45,yfinance
2440.T,2440,2011-07-28 20:00:00,7.72,17.61,-56.19,yfinance
2440.T,2440,2011-02-03 19:00:00,9.32,15.63,-40.37,yfinance
2440.T,2440,2010-07-29 20:00:00,8.95,15.57,-42.47,yfinance
2440.T,2440,2010-02-04 01:00:00,13.41,13.89,-3.45,yfinance
2440.T,2440,2009-07-31 02:00:00,10.73,12.4,-13.48,yfinance
2440.T,2440,2009-02-05 23:00:00,12.14,10.48,15.82,yfinance
2440.T,2440,2008-11-07 01:00:00,9.92,9.4,5.6,yfinance
2440.T,2440,2008-08-08 02:00:00,9.41,10.18,-7.57,yfinance
2440.T,2440,2008-05-09 02:00:00,6.14,3.35,83.35,yfinance
2440.T,2440,2007-11-09 03:00:00,7.13,5.15,38.33,yfinance
2461.T,2461,2018-11-07 19:00:00,8.29,14.1,-41.21,yfinance
2461.T,2461,2018-08-07 20:00:00,10.48,10.7,-2.01,yfinance
2461.T,2461,2018-05-07 20:00:00,10.65,10.2,4.41,yfinance
2461.T,2461,2018-02-08 01:00:00,10.55,13.9,-24.1,yfinance
2461.T,2461,2017-11-08 01:00:00,14.13,13.9,1.65,yfinance
2461.T,2461,2017-02-07 19:00:00,12.28,12.26,0.18,yfinance
2461.T,2461,2016-11-08 10:00:00,13.23,13.41,-1.32,yfinance
2461.T,2461,2016-08-07 20:00:00,13.05,12.4,5.24,yfinance
2461.T,2461,2016-05-08 20:00:00,12.33,12.2,1.07,yfinance
2461.T,2461,2015-11-08 19:00:00,13.42,14.1,-4.82,yfinance
2461.T,2461,2014-11-09 19:00:00,12.13,12.07,0.5,yfinance
2461.T,2461,2014-08-06 20:00:00,12.22,12.18,0.33,yfinance
2471.T,2471,2023-10-03 20:00:00,4.48,7.34,-38.96,yfinance
2471.T,2471,2023-04-03 20:00:00,3.66,4.81,-23.91,yfinance
2471.T,2471,2023-01-11 19:00:00,4.61,8.94,-48.43,yfinance
2471.T,2471,2022-10-03 20:00:00,5.24,6.89,-23.95,yfinance
2471.T,2471,2022-07-04 20:00:00,7.39,7.09,4.23,yfinance
2471.T,2471,2022-04-03 20:00:00,5.66,3.92,44.39,yfinance
2471.T,2471,2021-10-03 20:00:00,6.17,6.3,-2.06,yfinance
2471.T,2471,2021-07-01 20:00:00,6.71,5.9,13.73,yfinance
2471.T,2471,2020-10-01 20:00:00,4.43,4.8,-7.71,yfinance
2484.T,2484,2022-01-13 19:00:00,-77.79,67.4,-215.42,yfinance
2484.T,2484,2021-10-13 20:00:00,-71.96,-77.5,7.15,yfinance
2484.T,2484,2021-06-24 20:00:00,-62.33,-48.28,-29.1,yfinance
2491.T,2491,2023-10-27 03:00:00,25.59,25.5,0.35,yfinance
2492.T,2492,2024-02-13 19:00:00,-0.33,0.42,-178.57,yfinance
2492.T,2492,2023-10-30 20:00:00,0.69,0.83,-17.32,yfinance
2492.T,2492,2023-04-27 20:00:00,0.43,0.91,-52.74,yfinance
2492.T,2492,2023-02-13 19:00:00,-0.87,0.6,-245.34,yfinance
2492.T,2492,2022-10-30 20:00:00,0.92,0.47,97.4,yfinance
2492.T,2492,2022-07-28 20:00:00,0.72,0.03,2780.0,yfinance
2492.T,2492,2022-04-27 20:00:00,0.48,0.09,462.13,yfinance
2492.T,2492,2022-02-13 19:00:00,-0.2,0.39,-150.96,yfinance
2492.T,2492,2021-10-28 20:00:00,0.54,0.41,32.87,yfinance
2492.T,2492,2021-07-29 20:00:00,0.77,0.6,27.86,yfinance
2492.T,2492,2014-02-13 19:00:00,0.56,1.24,-54.93,yfinance
2501.T,2501,2025-11-12 00:00:00,23.36,19.78,18.09,yfinance
2501.T,2501,2025-02-14 01:00:00,-9.73,-3.34,-191.2,yfinance
2501.T,2501,2024-02-14 01:00:00,14.55,14.74,-1.32,yfinance
2501.T,2501,2023-02-15 01:00:00,0.39,0.29,32.88,yfinance
2501.T,2501,2022-11-08 19:00:00,14.6,12.34,18.3,yfinance
2501.T,2501,2022-08-10 02:00:00,9.26,7.67,20.78,yfinance
2501.T,2501,2022-05-12 02:00:00,-10.25,-15.51,33.91,yfinance
2501.T,2501,2022-02-10 01:00:00,-8.73,9.16,-195.27,yfinance
2501.T,2501,2021-11-04 20:00:00,8.71,11.58,-24.85,yfinance
2501.T,2501,2021-08-06 02:00:00,45.03,22.46,100.53,yfinance
2501.T,2501,2021-05-06 20:00:00,-13.35,-14.38,7.19,yfinance
2501.T,2501,2021-02-10 01:00:00,-38.89,-38.96,0.19,yfinance
2501.T,2501,2020-11-06 01:00:00,14.13,21.38,-33.91,yfinance
2501.T,2501,2020-08-06 02:00:00,-4.6,-4.45,-3.28,yfinance
2501.T,2501,2020-05-14 02:00:00,-11.94,-9.76,-22.37,yfinance
2501.T,2501,2020-02-12 19:00:00,-0.53,-0.21,-155.34,yfinance
2501.T,2501,2019-11-06 01:00:00,13.79,16.05,-14.05,yfinance
2501.T,2501,2019-08-06 03:00:00,7.14,5.12,39.5,yfinance
2501.T,2501,2019-02-12 22:00:00,11.07,12.66,-12.57,yfinance
2501.T,2501,2018-11-02 00:00:00,17.27,12.88,34.08,yfinance
2501.T,2501,2018-08-03 02:00:00,4.55,8.32,-45.35,yfinance
2501.T,2501,2018-02-15 01:00:00,14.26,11.75,21.37,yfinance
2501.T,2501,2017-11-01 20:00:00,13.36,15.29,-12.65,yfinance
2501.T,2501,2017-08-03 02:00:00,6.49,6.93,-6.32,yfinance
2502.T,2502,2026-03-09 20:00:00,29.33,40.9,-28.29,yfinance
2502.T,2502,2025-08-06 22:00:00,24.75,33.37,-25.84,yfinance
2502.T,2502,2025-05-11 22:00:00,14.32,14.07,1.8,yfinance
2502.T,2502,2025-02-13 22:00:00,35.0,31.38,11.54,yfinance
2502.T,2502,2024-11-14 01:00:00,41.42,46.88,-11.64,yfinance
2502.T,2502,2024-08-07 02:00:00,34.56,33.59,2.89,yfinance
2502.T,2502,2024-05-13 20:00:00,15.68,13.84,13.26,yfinance
2502.T,2502,2024-02-13 01:00:00,20.42,23.91,-14.6,yfinance
2502.T,2502,2023-11-10 01:00:00,44.23,36.77,20.29,yfinance
2502.T,2502,2023-08-09 02:00:00,30.15,27.24,10.7,yfinance
2502.T,2502,2023-05-12 02:00:00,13.14,8.88,47.95,yfinance
2502.T,2502,2023-02-13 19:00:00,24.4,23.84,2.34,yfinance
2502.T,2502,2022-11-10 01:00:00,37.8,34.08,10.92,yfinance
2502.T,2502,2022-08-09 02:00:00,34.64,27.18,27.44,yfinance
2502.T,2502,2022-05-16 02:00:00,2.86,11.94,-76.04,yfinance
2502.T,2502,2022-02-15 01:00:00,19.03,17.59,8.15,yfinance
2502.T,2502,2021-11-10 01:00:00,29.77,34.36,-13.35,yfinance
2502.T,2502,2021-08-10 02:00:00,30.34,24.23,25.22,yfinance
2502.T,2502,2021-05-14 02:00:00,21.83,15.03,45.24,yfinance
2502.T,2502,2021-02-12 01:00:00,7.96,5.91,34.61,yfinance
2502.T,2502,2020-11-05 01:00:00,35.58,21.07,68.87,yfinance
2502.T,2502,2020-08-05 02:00:00,15.9,14.56,9.22,yfinance
2502.T,2502,2020-05-10 20:00:00,6.07,12.65,-52.05,yfinance
2502.T,2502,2020-02-13 01:00:00,21.33,21.9,-2.59,yfinance
2503.T,2503,2026-02-12 19:00:00,55.18,67.25,-17.94,yfinance
2503.T,2503,2025-11-11 01:00:00,61.72,64.07,-3.66,yfinance
2503.T,2503,2025-08-06 20:00:00,35.18,49.81,-29.37,yfinance
2503.T,2503,2025-05-13 02:00:00,30.05,30.42,-1.21,yfinance
2503.T,2503,2025-02-14 04:00:00,-26.0,20.08,-229.45,yfinance
2503.T,2503,2024-11-07 01:00:00,27.22,53.78,-49.39,yfinance
2503.T,2503,2024-08-06 02:00:00,38.67,35.62,8.56,yfinance
2503.T,2503,2024-05-08 20:00:00,31.98,27.16,17.74,yfinance
2503.T,2503,2024-02-14 01:00:00,35.54,43.41,-18.14,yfinance
2503.T,2503,2023-11-08 01:00:00,64.12,61.38,4.46,yfinance
2503.T,2503,2023-08-08 02:00:00,32.6,36.16,-9.84,yfinance
2503.T,2503,2023-05-10 20:00:00,6.9,16.3,-57.68,yfinance
2503.T,2503,2023-02-14 01:00:00,-21.29,11.91,-278.78,yfinance
2503.T,2503,2022-11-08 19:00:00,89.77,74.62,20.31,yfinance
2503.T,2503,2022-08-08 02:00:00,45.73,53.63,-14.73,yfinance
